run_segment_id,run_segment_name,ride_segment_id,ride_segment_name,coverage_ratio,points_on_road,total_run_points,tolerance_meters,is_match
18188733,Monter vers pont entre deux,13850157,Unknown,1.0,203,203,50,True
31704287,Mont Vert les Hauts,25914884,Unknown,1.0,318,318,50,True
25573694,1000m retour l'étang,21126780,Unknown,1.0,214,214,50,True
28818312,Côte de Belle-Vue ,28399193,Unknown,1.0,52,52,50,True
27058053,RN2 Cage aux Lions - Mairie Annexe Bois Blanc,40522578,Unknown,1.0,137,137,50,True
21982043,Cambuston / Colosse,28961473,Unknown,1.0,907,907,50,True
28085351,Début  route Montée Sans,4368692,Unknown,1.0,92,92,50,True
18211054,Pente l'Evêché,27911269,Unknown,1.0,47,47,50,True
26900073,Rue Raphaël Maillot,27911269,Unknown,1.0,34,34,50,True
23815908,Descente plaine d'Affouche du kiosque,6442647,Unknown,1.0,2998,2998,50,True
24313794,UH AFFOUCHE - SENTIER COLO,6442647,Unknown,1.0,1064,1064,50,True
26405217,RPBof - RPButor,30894702,Unknown,1.0,190,190,50,True
38996969,chemin pavé 1er raidar apres pont,7096722,Unknown,1.0,75,75,50,True
15455232,Franche Terre,17898400,Unknown,1.0,961,961,50,True
27763389,Direction Belle-Vue !!,4426387,Unknown,1.0,779,779,50,True
39801358,Dep_inters_dep_riv_JV,30659650,Unknown,1.0,374,374,50,True
39801404,plateaux_ligne_jv,30659650,Unknown,1.0,368,368,50,True
22405151,Vrai montée safer,26876546,Unknown,1.0,306,306,50,True
26316459,Ligne droite Grand Fond : Aller,16929200,Unknown,1.0,143,143,50,True
31461914,Tamarhaut montée et descente,31739917,Unknown,1.0,2612,2612,50,True
29531644,1,8619783,Unknown,1.0,246,246,50,True
31598072,P109,8619783,Unknown,1.0,674,674,50,True
20090392,Digue Rivière des galets,24680991,Unknown,1.0,456,456,50,True
22817803,Montée nouvelle route Sans-Soucis,22916521,Unknown,1.0,670,670,50,True
26316471,Descente Boucan: Aller,5275669,Unknown,1.0,270,270,50,True
32536201,Fin monté d’aviron,2510025,Unknown,1.0,499,499,50,True
23704868,Plateau du College Jean Albany,14452111,Unknown,1.0,303,303,50,True
22587846,furcy pitou- arret de bus,19424842,Unknown,1.0,54,54,50,True
23779055,Montée 3/3 Bellemène > BDN,26209084,Unknown,1.0,16,16,50,True
27015189,Patisserie les orangers - sortie cambourg,8619783,Unknown,1.0,417,417,50,True
16457399,Relais 9 Marathon Saint Benoit,18037017,Unknown,1.0,189,189,50,True
27015214,Ch Gazet - patisserie les orangers,8619783,Unknown,1.0,886,886,50,True
23610232,Chemin Cryptoméria Climb,23609978,Unknown,1.0,101,101,50,True
27234492,Sortie Rav Sèche - RPGendarmerie - Sortie RS,23514520,Unknown,1.0,1614,1614,50,True
23287131,p2 route du crat,21590884,Unknown,1.0,49,49,50,True
8209389,Savane,16142032,Unknown,1.0,45,45,50,True
36658831,2 kil croisée GFond -> croisée Dubuisson,24200402,Unknown,1.0,160,160,50,True
21981021,Chemin Vabois ( de Rosa à Tauran ),13862750,Unknown,1.0,167,167,50,True
5125651,Chemin des Perdrix Climb,24200402,Unknown,1.0,182,182,50,True
32426373,Le premier à la voiture ! (pavillon -> burel),23380138,Unknown,1.0,418,418,50,True
6050799,Route nationale N°5 Climb,23380138,Unknown,1.0,37,37,50,True
22028745,L'Ermitage Nord Sud,13688019,Unknown,1.0,72,72,50,True
21980894,Debut Crypto - Debut Boyer Climb,23609978,Unknown,1.0,34,34,50,True
22600416,Chemin Saulnier Climb,23609948,Unknown,1.0,37,37,50,True
4753122,D9 Climb,18031783,Unknown,1.0,79,79,50,True
28805459,VOIE CANIERE - RUE CAPELLA,17688958,Unknown,1.0,166,166,50,True
27620508,entrée ste M - entrée Lam,8619783,Unknown,1.0,136,136,50,True
28514618,raidillon,22987577,Unknown,1.0,235,235,50,True
16810417,Chemin Cambourg - Beaumont à Lamandiere,8619783,Unknown,1.0,71,71,50,True
33550021,12ap,12090625,Unknown,1.0,39,39,50,True
18394238,Montée Col de Bélouve,26881887,Unknown,1.0,879,879,50,True
36004709,Pente Mémé,33532550,Unknown,1.0,152,152,50,True
24166282,Bras de bain join / stop super U mare sèche. ,20567431,Unknown,1.0,136,136,50,True
21548315,Montée tamahaut,31739917,Unknown,1.0,1860,1860,50,True
19948780,RUE RAPHAEL DOUYERE VERS 23,22639380,Unknown,1.0,786,786,50,True
14140434,Relais N°7 ,2279296,Unknown,1.0,310,310,50,True
29515118,Grande ravine -> Petite ravine,19911208,Unknown,1.0,292,292,50,True
29515113,Petite ravine -> Grande ravine,19911208,Unknown,1.0,292,292,50,True
19381874,Tour des Roches test 3km,24681170,Unknown,1.0,175,175,50,True
23180063,Seaside S->N,15124807,Unknown,1.0,307,307,50,True
17118811,Montée tournant Vidot,3899689,Unknown,1.0,104,104,50,True
18252750,DH D4,9078410,Unknown,1.0,146,146,50,True
4104742,Route Forestière 44 du Piton de l'Eau Climb,28138082,Unknown,1.0,76,76,50,True
16952107,cote parcour autour de la caz!,13850157,Unknown,1.0,728,728,50,True
23427323,Montée rue Etienne Regnault,3530400,Unknown,1.0,449,449,50,True
5371201,Chemin de Ceinture Climb,30508975,Unknown,1.0,102,102,50,True
33335462,Monté grd gond partie 2,7130177,Unknown,1.0,595,595,50,True
14696662,RF- plaine d'affouches / descente,6442647,Unknown,1.0,1033,1033,50,True
24813552,Gendarmerie-garage basse-vallée ,27085117,Unknown,1.0,1284,1284,50,True
17468718,Descente l'Ilet,37953226,Unknown,1.0,107,107,50,True
14226850,Crique - St-Joseph,28873827,Unknown,1.0,387,387,50,True
38884591,courbe piste ,22643444,Unknown,1.0,202,202,50,True
39318501,bassin boeuf - kiosque,22950845,Unknown,1.0,1088,1088,50,True
17958027,Parking Case st Bernard - env 3KM et retour,26790127,Unknown,1.0,329,329,50,True
25944358,Léproserie - La Croix,26790127,Unknown,1.0,388,388,50,True
23180099,chemin St Léonard/Stop Dufourg,17987802,Unknown,1.0,162,162,50,True
36785333,montée collège - CREPS,11765577,Unknown,1.0,617,617,50,True
27394913,D11 Down Part 1,9013601,Unknown,1.0,996,996,50,True
27516806,boucle zion,5188064,Unknown,1.0,177,177,50,True
27516849,boucle zion bis,5188064,Unknown,1.0,44,44,50,True
19729790,Faux plat rue G. De Gaulle X J. Auber,19695507,Unknown,1.0,258,258,50,True
16695139,Chemin Rivière du Mât du Chemin Ma Pensée au Chemin Jules Vabois,28435616,Unknown,1.0,264,264,50,True
25335332,Ti'Sable road2road,28873827,Unknown,1.0,108,108,50,True
38104980,hyacinthe climb,29178107,Unknown,1.0,602,602,50,True
19760378,piste skating barrière ulm vers barrière l'étang ,22643444,Unknown,1.0,368,368,50,True
36504304,Ligne Trovalet vers l'Ouest,31375991,Unknown,1.0,267,267,50,True
31461899,Descente tamarhaut,31739917,Unknown,1.0,998,998,50,True
24798522,descente RF piton plaine des fougères,30659650,Unknown,1.0,739,739,50,True
23121979,Momomoka ,22802689,Unknown,1.0,293,293,50,True
16293404,Bras Pétard,36156133,Unknown,1.0,567,567,50,True
11570531,Climb Allé Jacquot 1ére Partie,22315373,Unknown,1.0,155,155,50,True
26009457,1 tour ch des pensées 2,14022395,Unknown,1.0,302,302,50,True
40175798,Stop to Stop,25914884,Unknown,1.0,365,365,50,True
33834920,350m UP Ti Market,14500544,Unknown,1.0,45,45,50,True
19225183,ligne paradis,18834876,Unknown,1.0,517,517,50,True
18743863, ces du plats accélérer  ,18834876,Unknown,1.0,122,122,50,True
39670341,Sous les filaos - 2x Aller/Retour - Mica,19078915,Unknown,1.0,4518,4518,50,True
40335101,1 KM go Mc DO,19078915,Unknown,1.0,326,326,50,True
19757991,Route E2 climb (pente 7%),22344971,Unknown,1.0,392,392,50,True
8495117,Up from parking,34424313,Unknown,1.0,237,237,50,True
27052747,RN2 Ravine Glissante - Marocain,18850648,Unknown,1.0,48,48,50,True
28413018,2000 m piste cyclable ,19078915,Unknown,1.0,96,96,50,True
7267295,Along RN1 and up.,16142032,Unknown,1.0,400,400,50,True
21378509,Bérive}/}Tampon,25914884,Unknown,1.0,234,234,50,True
16457376,Relais 8 Marathon Saint Benoit,8619783,Unknown,1.0,161,161,50,True
12733877,Montée Savigny,16582185,Unknown,1.0,49,49,50,True
37768893,Avirons Bois Blanc -> Ravine des Sables,22872332,Unknown,1.0,886,886,50,True
37768963,Ravine des Sables -> Avirons Bois Blanc,22872332,Unknown,1.0,880,880,50,True
36602965,RD 26 int- equerre remy riviere,22344971,Unknown,1.0,136,136,50,True
25626622,Akounamatata,11851219,Unknown,1.0,379,379,50,True
22016907,descente Hubert de Lisle,10972541,Unknown,1.0,196,196,50,True
24729564,faux plat la Marine,22597540,Unknown,1.0,60,60,50,True
18420637,Test CAP Littoral St Benoit ,22597540,Unknown,1.0,511,511,50,True
20110631,mcdo condé - ligne des 400,12928708,Unknown,1.0,215,215,50,True
11682762,Montée du 2e RPIMA,21060132,Unknown,1.0,101,101,50,True
17189360,Léproserie à pharma ruisseau blanc,26790127,Unknown,1.0,265,265,50,True
23180087,stade domenjod/chem St Léonard,17987802,Unknown,1.0,195,195,50,True
22062874,A/R - discothèque - R. des Pluies (rotonde) | 15K,40572679,Unknown,0.9987528061860813,4004,4009,50,True
27732444,Ligne droite exotica,17087706,Unknown,0.9971830985915493,354,355,50,True
16708398,Roundabout to D100 climb,17688958,Unknown,0.9968253968253968,314,315,50,True
15575713,montée vers Stade de la Redoute,18096720,Unknown,0.9963768115942029,275,276,50,True
18976887, Montée Panon 5km,18031783,Unknown,0.9959183673469387,244,245,50,True
25127527,route et sentier front de mer cimetierre,21907207,Unknown,0.995575221238938,225,226,50,True
27584054,Marché forain - RPBeauf,30894702,Unknown,0.9953488372093023,428,430,50,True
18022134,Sainte marie- Ravine des chèvres,18900279,Unknown,0.9948542024013722,580,583,50,True
22940204,chemin etang du gol retour,21126780,Unknown,0.9936974789915967,946,952,50,True
23225404,Descente bassin plat,27319652,Unknown,0.9934924078091106,458,461,50,True
24133808,Bitume Sortie Mollaret/parking,33256126,Unknown,0.9933774834437086,900,906,50,True
31452147,DH Luge route du Maido > Inter RF Crypto,18771661,Unknown,0.9928338762214983,1524,1535,50,True
24305320,decharge jamaique vers butor 2K,5188064,Unknown,0.9927007299270073,136,137,50,True
23487592,Chemin Ducroissy sens N2002 vers Chemin RDM,23026489,Unknown,0.9910714285714286,333,336,50,True
21684239,Adam to school,9078410,Unknown,0.990909090909091,218,220,50,True
22382947,souris chaude / st leu ( Aller / retour ) ,19911208,Unknown,0.9900306748466258,1291,1304,50,True
18919488,diore route/gd maison,9774941,Unknown,0.9882044560943644,754,763,50,True
21813454,Front de mer Aéroport,19410087,Unknown,0.9879759519038076,986,998,50,True
15430415,Route Forestière Mare Longue,33583060,Unknown,0.9870848708487084,1070,1084,50,True
30752344,Rue de L'Ancienne Usine,24649372,Unknown,0.9852941176470589,67,68,50,True
21454826,Ca monte dans les gaz d'échappement,37771970,Unknown,0.984375,126,128,50,True
22703320,Tour Zone Aéroport,4984038,Unknown,0.983739837398374,121,123,50,True
27094270,Du vétérinaire au rond point,34443616,Unknown,0.9833887043189369,296,301,50,True
22351869,portion relais marathon,8619783,Unknown,0.9830508474576272,116,118,50,True
22382942,Trou d eau / ST leu ( Aller /retour ) ,19911208,Unknown,0.9827586206896551,1539,1566,50,True
2623721,Sentier De Bras Plat Climb,33583060,Unknown,0.9826086956521739,1130,1150,50,True
18452844,Montée bassin 18 vers terre rouge,12389853,Unknown,0.9782608695652174,45,46,50,True
15887867,Parc -  Port est vers l'ouest,39445195,Unknown,0.9775280898876404,87,89,50,True
29159132,A bloc depuis la coloc ! ,27319652,Unknown,0.9732620320855615,182,187,50,True
26367421,Boutique - cratère,23536586,Unknown,0.9730557256582976,1589,1633,50,True
30660751,Relance colosse-sentier litt. ,19404993,Unknown,0.9726775956284153,178,183,50,True
25636931,Ch Béton grd étang,28078778,Unknown,0.9709595959595959,769,792,50,True
6050796,Chemin Gueule Rouge Climb,27330125,Unknown,0.9694656488549618,127,131,50,True
25706959,Presque 10km,19078915,Unknown,0.9688581314878892,2240,2312,50,True
20495409,Semi-Marathon / Championnat - Etang-Salé,19078915,Unknown,0.9678468899521531,5057,5225,50,True
22605200,4000M TEST 2,20575986,Unknown,0.9660377358490566,256,265,50,True
36438259,Descente jules Hoareau,17328510,Unknown,0.9659863945578231,284,294,50,True
20703999,DH Cambaie,5231734,Unknown,0.9646643109540636,273,283,50,True
12928305,Ligne droite de  La Mare,5188098,Unknown,0.9644670050761421,190,197,50,True
36629361,3 Bassins to Colimaçons,20426654,Unknown,0.9634146341463414,711,738,50,True
11985411,Climb ST Pierre bambous,19165307,Unknown,0.963302752293578,105,109,50,True
20346972,sprint lafarge,12477514,Unknown,0.9629629629629629,130,135,50,True
28129104,Petite Ferme - Notre Dame de la Paix,36516322,Unknown,0.9612794612794613,1142,1188,50,True
23092680,Chemin Azalées Stade- Bassin Boeuf,27333350,Unknown,0.9609644087256027,837,871,50,True
22999853,1 km sentier littoral sens ste suzanne - ste marie,19068705,Unknown,0.9601990049751243,193,201,50,True
25861651,embouchure --> phare vert,19410087,Unknown,0.9583333333333334,253,264,50,True
16047644,Sprint vers gillot,40572679,Unknown,0.9583333333333334,299,312,50,True
36629381,Colimaçons > 3 Bassins Climb,20426654,Unknown,0.9579617834394905,752,785,50,True
36163550,montée jusqu'à la kaz verte,16685411,Unknown,0.9570815450643777,223,233,50,True
19948239,ROUTE PITON BLEU,33256126,Unknown,0.9567901234567902,930,972,50,True
22999845,1 km sentier littoral sens ste marie-ste suzanne,19068705,Unknown,0.9567567567567568,177,185,50,True
26939898,Boulange - Rond Point Leader Price,16912930,Unknown,0.9540412044374009,602,631,50,True
22366618,pompier ludoparc,30894702,Unknown,0.9538461538461539,62,65,50,True
24658868,RP Eglise Ste Marie - RP La Mare ( retour ) by AP,40572679,Unknown,0.9530075187969925,507,532,50,True
23330201,Montée sortie Ligne des Bambous,11851219,Unknown,0.9512195121951219,39,41,50,True
35808699,Km 1 Chemin Piton,22007345,Unknown,0.9508196721311475,58,61,50,True
16892443,A/R : Discothèque - décharge Jamaïque | 10.7K,5188064,Unknown,0.9507763462173769,2878,3027,50,True
26939892,Rond Point Leader Price - Boulange ,16912930,Unknown,0.9503424657534246,555,584,50,True
20347056,montée décheterie,20300682,Unknown,0.9499036608863198,493,519,50,True
2623720,Chemin De Ceinture Climb,33583060,Unknown,0.9488054607508533,278,293,50,True
24084177,Sortie Ch Peche - Parking Grand Etang,28078778,Unknown,0.9473684210526315,144,152,50,True
27776167,Ravine NDdC > Station Chaloupe,20426741,Unknown,0.9470588235294117,644,680,50,True
32394596,TSS (D+) camphrier,6380124,Unknown,0.946078431372549,193,204,50,True
11757024,Sin-Dni Littoral,5188064,Unknown,0.9460154241645244,368,389,50,True
13529076,Littoral de Saint Denis E/O,5188064,Unknown,0.9441624365482234,558,591,50,True
28043218,10 km du gouffre ,19078915,Unknown,0.9431616341030196,531,563,50,True
23430070,finition cimetiere - petit ravine - terrains - tour piscine - pont,21907207,Unknown,0.9428571428571428,66,70,50,True
39777838,Piste forestière ,21126780,Unknown,0.9419889502762431,341,362,50,True
36862143,10 km du port 2024 climb final,20300682,Unknown,0.9397590361445783,78,83,50,True
20067311,SENTIER LITTORAL NORD,40572679,Unknown,0.9393346379647749,480,511,50,True
28148471,ruelle alexis de villeneuve,21907207,Unknown,0.9381443298969072,91,97,50,True
22716464,ste marguerite - RPCC,8619783,Unknown,0.9367088607594937,148,158,50,True
33559868,D22 - Chemin Diale ->  Route des Tamarins,17316590,Unknown,0.9364161849710982,324,346,50,True
20067323,SENTIER LITTORAL NORD,40572679,Unknown,0.9323017408123792,482,517,50,True
13655039,Montée Le Plate,6534766,Unknown,0.9318181818181818,246,264,50,True
28428888,Sentier Littoral est/nord 2,17134351,Unknown,0.9295302013422819,277,298,50,True
23615508,1ère partie RN5 Cilaos Road,2069125,Unknown,0.9294117647058824,79,85,50,True
26214439,Parking - Début Sentier Découverte,36069980,Unknown,0.9280575539568345,129,139,50,True
23160913,TEMOR CRATERE ,23536586,Unknown,0.9276729559748428,295,318,50,True
17319192,Chemin Etang du Gol,21126780,Unknown,0.9271217712177122,1005,1084,50,True
23625673,Ch des Tamarins - Int DH,24210668,Unknown,0.925531914893617,87,94,50,True
27437561,Pont à Pont ,4919344,Unknown,0.9252336448598131,99,107,50,True
12180816,boucan beach front ,5275669,Unknown,0.9230769230769231,60,65,50,True
8757824,chemin SAFER,26876546,Unknown,0.9204301075268817,428,465,50,True
28627585,Traversée rues Mandarines/Magnolia/Café (Ouest en Est),29450524,Unknown,0.9192546583850931,148,161,50,True
27041427,10 km training partie 3,13091557,Unknown,0.9181818181818182,202,220,50,True
21693632,rp macdo vers rp danseuses,20196289,Unknown,0.9148148148148149,247,270,50,True
18022136,Ravine des chèvres- Sainte Suzanne,17134351,Unknown,0.9141347424042272,692,757,50,True
34002937,990AP,19855308,Unknown,0.9131782945736434,589,645,50,True
35935424,Montée Chemin Bois des Néfles,3638753,Unknown,0.9130434782608695,126,138,50,True
38981334,descente Piveteau court,32327689,Unknown,0.9122055674518201,426,467,50,True
23951123,Canots les hauts,35976283,Unknown,0.9118387909319899,362,397,50,True
24607269,Croisé BBleu - Ch Gazet,2611960,Unknown,0.9083333333333333,327,360,50,True
26327568,RP Gendarmerie - RDP,23514520,Unknown,0.908183632734531,910,1002,50,True
16457314,Relais 2 marathon Saint Benoit,21526071,Unknown,0.9076923076923077,177,195,50,True
18022125,Sainte Suzanne- Ravine des chèvres,17134351,Unknown,0.9071895424836601,694,765,50,True
17920358,Montée N2 Gd Anse 1,20114271,Unknown,0.9071618037135278,342,377,50,True
19417563,Montée de Bras Patience ,3602475,Unknown,0.9065040650406504,669,738,50,True
38981329,Piveteau court,32327689,Unknown,0.9064245810055865,649,716,50,True
19470080,decsente vers commissariat,32608148,Unknown,0.9049429657794676,476,526,50,True
29148401,0909,15988425,Unknown,0.8980769230769231,467,520,50,True
18412678,D13 -> D3,6534766,Unknown,0.8979952830188679,1523,1696,50,True
30767983,Sprint Phare Ste Suzanne,12324840,Unknown,0.8947368421052632,51,57,50,True
23739194,AR chemin etang du gol,21126780,Unknown,0.8926380368098159,291,326,50,True
20912747,ptitour,20469954,Unknown,0.8916967509025271,247,277,50,True
27409235,croise bras canot chemin ligne jusqua bernica ,26704749,Unknown,0.8897243107769424,1065,1197,50,True
26993684,bd de la marine,20300682,Unknown,0.8888888888888888,96,108,50,True
22896058,RPDPlaines - RPHopital,12877937,Unknown,0.8888888888888888,80,90,50,True
21364366,Chemin ceinture 2.0,30508975,Unknown,0.8886925795053003,503,566,50,True
25720934,Terre Ste - Gie,19279513,Unknown,0.8877551020408163,87,98,50,True
37302741,Rond-point ZI des sables vers D11,26888578,Unknown,0.887240356083086,299,337,50,True
22608756,1000m relais,20575986,Unknown,0.8860759493670886,70,79,50,True
22749674,Boucle infini,39445195,Unknown,0.8837209302325582,76,86,50,True
5485440,Route des Tamarins Climb,5485485,Unknown,0.8823529411764706,30,34,50,True
24573382,Rue du Général De Gaulle (Section Juge-Isautier),23484697,Unknown,0.8804347826086957,81,92,50,True
15949176,Barachois / cimetière saint denis,5188064,Unknown,0.8800599700149925,587,667,50,True
25358840,Montée Espadons/Capella,20900361,Unknown,0.8785714285714286,369,420,50,True
13016933,Boulevard Plage,22727831,Unknown,0.8775510204081632,43,49,50,True
17664376,Cimetière de l'est-Barachois,40572679,Unknown,0.8773584905660378,93,106,50,True
25739209,500m RPT antihorlogique,39445195,Unknown,0.875,35,40,50,True
40104025,Bois Rouge-tempo,27879828,Unknown,0.874766355140187,468,535,50,True
20704012,DH Piste cyclable,38456366,Unknown,0.872791519434629,247,283,50,True
9000209,Sentier St Denis La Montagne,4054629,Unknown,0.8726198292843073,1329,1523,50,True
